resident_id,challenge_name,target_metric,enrol_date,status,current_tier,target_value,progress_pct
RESIDENT_01383,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Participant,30,18.6
RESIDENT_01109,Move It Challenge,MVPA Minutes,2026-03-09,Active,Gold,150,64.3
RESIDENT_00378,Move It Challenge,MVPA Minutes,2026-03-25,Active,Platinum,150,85.9
RESIDENT_00983,Move It Challenge,MVPA Minutes,2026-03-17,Active,Platinum,150,89.9
RESIDENT_00979,National Steps Challenge,Steps,2026-04-02,Active,Participant,10000,13.9
RESIDENT_00571,National Steps Challenge,Steps,2026-03-07,Active,Participant,10000,17.9
RESIDENT_00078,National Steps Challenge,Steps,2026-03-04,Active,Platinum,10000,91.2
RESIDENT_00182,Move It Challenge,MVPA Minutes,2026-03-24,Active,Bronze,150,27.6
RESIDENT_00651,Move It Challenge,MVPA Minutes,2026-03-31,Active,Participant,150,2.9
RESIDENT_01209,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Silver,30,46.3
RESIDENT_00275,National Steps Challenge,Steps,2026-03-08,Active,Silver,10000,59.3
RESIDENT_01257,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Gold,30,71.4
RESIDENT_01380,National Steps Challenge,Steps,2026-04-10,Active,Gold,10000,71.7
RESIDENT_01093,Move It Challenge,MVPA Minutes,2026-03-22,Active,Silver,150,44.1
RESIDENT_00761,National Steps Challenge,Steps,2026-03-19,Active,Silver,10000,56.1
RESIDENT_00384,Move It Challenge,MVPA Minutes,2026-03-20,Active,Silver,150,46.7
RESIDENT_01002,Move It Challenge,MVPA Minutes,2026-03-01,Active,Silver,150,49.3
RESIDENT_01315,National Steps Challenge,Steps,2026-03-03,Active,Platinum,10000,82.7
RESIDENT_00173,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Participant,30,4.8
RESIDENT_01244,Move It Challenge,MVPA Minutes,2026-03-13,Active,Silver,150,50.7
RESIDENT_00681,Eat Drink Shop Healthy,Healthier Purchases,2026-04-07,Active,Silver,30,58.5
RESIDENT_01405,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Gold,30,65.7
RESIDENT_00769,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Participant,30,0.2
RESIDENT_00558,Move It Challenge,MVPA Minutes,2026-03-27,Active,Bronze,150,21.3
RESIDENT_01288,Eat Drink Shop Healthy,Healthier Purchases,2026-03-20,Active,Participant,30,15.5
RESIDENT_01249,National Steps Challenge,Steps,2026-03-29,Active,Bronze,10000,23.7
RESIDENT_01261,Move It Challenge,MVPA Minutes,2026-03-15,Active,Participant,150,13.2
RESIDENT_00491,Move It Challenge,MVPA Minutes,2026-03-29,Active,Bronze,150,37.5
RESIDENT_00054,National Steps Challenge,Steps,2026-03-27,Active,Gold,10000,63.9
RESIDENT_01133,National Steps Challenge,Steps,2026-04-01,Active,Platinum,10000,84.3
RESIDENT_01147,Move It Challenge,MVPA Minutes,2026-04-05,Active,Silver,150,56.1
RESIDENT_00925,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,72.9
RESIDENT_01243,National Steps Challenge,Steps,2026-04-02,Active,Participant,10000,17.2
RESIDENT_00624,Move It Challenge,MVPA Minutes,2026-03-22,Active,Silver,150,46.9
RESIDENT_00194,National Steps Challenge,Steps,2026-03-05,Active,Gold,10000,77.7
RESIDENT_01171,Eat Drink Shop Healthy,Healthier Purchases,2026-04-10,Active,Bronze,30,21.0
RESIDENT_00345,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Platinum,30,84.6
RESIDENT_01423,Move It Challenge,MVPA Minutes,2026-03-26,Active,Bronze,150,39.4
RESIDENT_00486,Move It Challenge,MVPA Minutes,2026-04-10,Active,Gold,150,77.5
RESIDENT_01138,National Steps Challenge,Steps,2026-03-06,Active,Participant,10000,1.4
RESIDENT_01386,Move It Challenge,MVPA Minutes,2026-03-18,Active,Bronze,150,28.9
RESIDENT_01474,National Steps Challenge,Steps,2026-03-14,Active,Gold,10000,63.1
RESIDENT_01271,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Gold,30,64.5
RESIDENT_01096,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Participant,30,14.3
RESIDENT_01309,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Participant,30,19.4
RESIDENT_01152,National Steps Challenge,Steps,2026-03-14,Active,Platinum,10000,86.5
RESIDENT_01156,National Steps Challenge,Steps,2026-03-02,Active,Bronze,10000,34.1
RESIDENT_00223,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Bronze,30,39.9
RESIDENT_00878,Move It Challenge,MVPA Minutes,2026-03-10,Active,Participant,150,17.9
RESIDENT_00332,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Gold,30,67.3
RESIDENT_00658,Move It Challenge,MVPA Minutes,2026-03-01,Active,Platinum,150,98.0
RESIDENT_01195,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Platinum,30,82.0
RESIDENT_00840,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Gold,30,74.2
RESIDENT_00420,Move It Challenge,MVPA Minutes,2026-04-09,Active,Silver,150,41.8
RESIDENT_01092,National Steps Challenge,Steps,2026-03-17,Active,Silver,10000,53.9
RESIDENT_00646,Move It Challenge,MVPA Minutes,2026-03-16,Active,Silver,150,55.4
RESIDENT_00493,Move It Challenge,MVPA Minutes,2026-03-04,Active,Platinum,150,91.7
RESIDENT_00216,Move It Challenge,MVPA Minutes,2026-03-21,Active,Bronze,150,22.2
RESIDENT_00610,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Silver,30,43.5
RESIDENT_00636,National Steps Challenge,Steps,2026-04-08,Active,Silver,10000,51.5
RESIDENT_00857,Eat Drink Shop Healthy,Healthier Purchases,2026-03-01,Active,Gold,30,77.8
RESIDENT_00290,National Steps Challenge,Steps,2026-03-29,Active,Platinum,10000,86.8
RESIDENT_00556,National Steps Challenge,Steps,2026-03-30,Active,Platinum,10000,85.1
RESIDENT_00785,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Silver,30,42.8
RESIDENT_01417,National Steps Challenge,Steps,2026-03-30,Active,Gold,10000,74.3
RESIDENT_01428,National Steps Challenge,Steps,2026-03-19,Active,Bronze,10000,23.4
RESIDENT_00942,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Gold,30,74.1
RESIDENT_01371,National Steps Challenge,Steps,2026-03-11,Active,Silver,10000,46.4
RESIDENT_00362,Move It Challenge,MVPA Minutes,2026-04-01,Active,Silver,150,48.6
RESIDENT_00657,National Steps Challenge,Steps,2026-04-02,Active,Silver,10000,47.9
RESIDENT_00868,Eat Drink Shop Healthy,Healthier Purchases,2026-03-21,Active,Silver,30,41.2
RESIDENT_00077,Eat Drink Shop Healthy,Healthier Purchases,2026-04-03,Active,Bronze,30,37.2
RESIDENT_00441,National Steps Challenge,Steps,2026-04-10,Active,Platinum,10000,85.3
RESIDENT_00663,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Platinum,30,97.0
RESIDENT_00832,Eat Drink Shop Healthy,Healthier Purchases,2026-03-26,Active,Gold,30,77.2
RESIDENT_01157,Move It Challenge,MVPA Minutes,2026-03-09,Active,Gold,150,75.1
RESIDENT_00117,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Silver,30,41.9
RESIDENT_01270,National Steps Challenge,Steps,2026-04-07,Active,Platinum,10000,89.8
RESIDENT_00526,National Steps Challenge,Steps,2026-03-03,Active,Platinum,10000,96.8
RESIDENT_00541,National Steps Challenge,Steps,2026-03-15,Active,Gold,10000,70.4
RESIDENT_00231,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Completed,Platinum,30,99.4
RESIDENT_00231,National Steps Challenge,Steps,2026-03-19,Active,Platinum,10000,83.7
RESIDENT_00746,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Bronze,30,26.4
RESIDENT_00758,Eat Drink Shop Healthy,Healthier Purchases,2026-03-28,Active,Silver,30,55.4
RESIDENT_00752,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Bronze,30,34.9
RESIDENT_01160,National Steps Challenge,Steps,2026-03-06,Active,Gold,10000,70.6
RESIDENT_01285,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Silver,30,46.6
RESIDENT_00038,Move It Challenge,MVPA Minutes,2026-04-09,Active,Silver,150,48.3
RESIDENT_01104,National Steps Challenge,Steps,2026-03-11,Active,Participant,10000,12.3
RESIDENT_00256,Eat Drink Shop Healthy,Healthier Purchases,2026-03-16,Active,Participant,30,5.0
RESIDENT_00448,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Silver,30,49.9
RESIDENT_00686,Move It Challenge,MVPA Minutes,2026-03-14,Active,Gold,150,71.5
RESIDENT_01027,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Gold,30,65.1
RESIDENT_00150,Eat Drink Shop Healthy,Healthier Purchases,2026-04-01,Active,Gold,30,70.1
RESIDENT_01354,National Steps Challenge,Steps,2026-03-13,Active,Participant,10000,16.5
RESIDENT_00113,National Steps Challenge,Steps,2026-03-13,Active,Gold,10000,70.8
RESIDENT_01038,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Gold,30,65.1
RESIDENT_01130,Move It Challenge,MVPA Minutes,2026-04-04,Active,Platinum,150,93.5
RESIDENT_00487,National Steps Challenge,Steps,2026-03-01,Active,Bronze,10000,23.7
RESIDENT_01406,National Steps Challenge,Steps,2026-04-04,Active,Bronze,10000,37.8
RESIDENT_01172,National Steps Challenge,Steps,2026-04-02,Active,Platinum,10000,90.0
RESIDENT_01418,Move It Challenge,MVPA Minutes,2026-03-22,Active,Silver,150,55.1
RESIDENT_00159,Move It Challenge,MVPA Minutes,2026-03-14,Active,Gold,150,69.0
RESIDENT_01141,Move It Challenge,MVPA Minutes,2026-04-06,Active,Platinum,150,98.5
RESIDENT_00599,National Steps Challenge,Steps,2026-03-17,Active,Participant,10000,6.1
RESIDENT_00175,National Steps Challenge,Steps,2026-03-01,Active,Participant,10000,18.5
RESIDENT_00139,Eat Drink Shop Healthy,Healthier Purchases,2026-03-04,Active,Platinum,30,86.2
RESIDENT_01218,National Steps Challenge,Steps,2026-03-13,Active,Participant,10000,19.7
RESIDENT_01115,Move It Challenge,MVPA Minutes,2026-03-23,Active,Participant,150,7.7
RESIDENT_00958,National Steps Challenge,Steps,2026-03-28,Active,Silver,10000,42.9
RESIDENT_00735,National Steps Challenge,Steps,2026-03-20,Active,Bronze,10000,23.0
RESIDENT_00607,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Silver,30,46.4
RESIDENT_00963,National Steps Challenge,Steps,2026-03-13,Active,Silver,10000,40.3
RESIDENT_00152,Eat Drink Shop Healthy,Healthier Purchases,2026-03-30,Active,Platinum,30,81.4
RESIDENT_01141,National Steps Challenge,Steps,2026-03-25,Active,Platinum,10000,96.7
RESIDENT_01457,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Silver,30,56.5
RESIDENT_00334,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Gold,30,79.0
RESIDENT_00494,National Steps Challenge,Steps,2026-03-11,Active,Gold,10000,60.7
RESIDENT_00197,National Steps Challenge,Steps,2026-03-06,Active,Platinum,10000,94.5
RESIDENT_00157,Move It Challenge,MVPA Minutes,2026-03-17,Active,Platinum,150,81.5
RESIDENT_01078,Move It Challenge,MVPA Minutes,2026-04-06,Active,Silver,150,41.5
RESIDENT_01099,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Participant,30,19.7
RESIDENT_01468,Move It Challenge,MVPA Minutes,2026-03-18,Active,Participant,150,19.8
RESIDENT_00579,National Steps Challenge,Steps,2026-04-04,Active,Platinum,10000,87.4
RESIDENT_00762,Move It Challenge,MVPA Minutes,2026-04-02,Active,Bronze,150,34.6
RESIDENT_01208,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,71.2
RESIDENT_01155,Eat Drink Shop Healthy,Healthier Purchases,2026-03-17,Active,Platinum,30,96.9
RESIDENT_00549,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Participant,30,4.0
RESIDENT_00895,Eat Drink Shop Healthy,Healthier Purchases,2026-03-07,Active,Bronze,30,35.8
RESIDENT_01220,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Silver,30,53.9
RESIDENT_01024,Eat Drink Shop Healthy,Healthier Purchases,2026-03-31,Active,Silver,30,45.4
RESIDENT_00625,Move It Challenge,MVPA Minutes,2026-03-04,Active,Platinum,150,97.6
RESIDENT_00719,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Bronze,30,24.2
RESIDENT_00064,National Steps Challenge,Steps,2026-03-09,Active,Bronze,10000,22.3
RESIDENT_01161,National Steps Challenge,Steps,2026-04-06,Active,Gold,10000,60.8
RESIDENT_00109,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Gold,30,76.3
RESIDENT_00014,National Steps Challenge,Steps,2026-04-09,Active,Silver,10000,41.0
RESIDENT_00714,Eat Drink Shop Healthy,Healthier Purchases,2026-04-06,Active,Gold,30,73.3
RESIDENT_00911,National Steps Challenge,Steps,2026-03-01,Active,Participant,10000,5.3
RESIDENT_01393,Move It Challenge,MVPA Minutes,2026-03-25,Active,Bronze,150,21.6
RESIDENT_00170,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Bronze,30,21.7
RESIDENT_01380,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Gold,30,75.0
RESIDENT_00032,Eat Drink Shop Healthy,Healthier Purchases,2026-03-11,Active,Silver,30,47.2
RESIDENT_00907,Eat Drink Shop Healthy,Healthier Purchases,2026-03-09,Active,Platinum,30,85.8
RESIDENT_01452,National Steps Challenge,Steps,2026-03-22,Active,Silver,10000,43.6
RESIDENT_00473,Move It Challenge,MVPA Minutes,2026-03-10,Active,Participant,150,17.4
RESIDENT_00400,Move It Challenge,MVPA Minutes,2026-03-16,Active,Silver,150,47.1
RESIDENT_00140,Eat Drink Shop Healthy,Healthier Purchases,2026-04-01,Active,Silver,30,47.6
RESIDENT_00004,National Steps Challenge,Steps,2026-04-04,Active,Gold,10000,66.9
RESIDENT_01389,Move It Challenge,MVPA Minutes,2026-03-01,Active,Gold,150,77.2
RESIDENT_00148,National Steps Challenge,Steps,2026-04-07,Active,Bronze,10000,23.7
RESIDENT_00371,National Steps Challenge,Steps,2026-03-21,Active,Platinum,10000,81.7
RESIDENT_00720,Move It Challenge,MVPA Minutes,2026-03-09,Active,Bronze,150,37.6
RESIDENT_00361,Eat Drink Shop Healthy,Healthier Purchases,2026-04-05,Active,Bronze,30,21.1
RESIDENT_01474,Eat Drink Shop Healthy,Healthier Purchases,2026-03-10,Active,Gold,30,65.1
RESIDENT_00171,Move It Challenge,MVPA Minutes,2026-03-19,Active,Platinum,150,82.8
RESIDENT_00311,Eat Drink Shop Healthy,Healthier Purchases,2026-03-24,Active,Bronze,30,36.2
RESIDENT_00657,Move It Challenge,MVPA Minutes,2026-04-02,Active,Silver,150,45.7
RESIDENT_00326,National Steps Challenge,Steps,2026-03-29,Active,Gold,10000,65.9
RESIDENT_00910,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Participant,30,11.1
RESIDENT_00866,National Steps Challenge,Steps,2026-04-10,Active,Platinum,10000,86.4
RESIDENT_00235,National Steps Challenge,Steps,2026-04-08,Active,Bronze,10000,30.0
RESIDENT_00951,Eat Drink Shop Healthy,Healthier Purchases,2026-03-22,Active,Platinum,30,85.2
RESIDENT_01030,Move It Challenge,MVPA Minutes,2026-03-15,Active,Bronze,150,21.6
RESIDENT_00871,Move It Challenge,MVPA Minutes,2026-03-24,Active,Silver,150,48.2
RESIDENT_01013,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Gold,30,71.8
RESIDENT_00712,Move It Challenge,MVPA Minutes,2026-03-25,Active,Gold,150,74.4
RESIDENT_00461,National Steps Challenge,Steps,2026-03-28,Active,Silver,10000,41.4
RESIDENT_00784,Move It Challenge,MVPA Minutes,2026-03-21,Active,Participant,150,8.1
RESIDENT_00807,National Steps Challenge,Steps,2026-03-04,Active,Participant,10000,15.3
RESIDENT_00259,Move It Challenge,MVPA Minutes,2026-03-23,Active,Bronze,150,30.5
RESIDENT_01219,Move It Challenge,MVPA Minutes,2026-03-03,Active,Silver,150,41.1
RESIDENT_00073,National Steps Challenge,Steps,2026-04-08,Active,Platinum,10000,80.4
RESIDENT_00239,Eat Drink Shop Healthy,Healthier Purchases,2026-04-08,Active,Gold,30,63.4
RESIDENT_00521,National Steps Challenge,Steps,2026-03-22,Active,Platinum,10000,87.8
RESIDENT_00991,National Steps Challenge,Steps,2026-03-28,Active,Gold,10000,64.7
RESIDENT_01457,National Steps Challenge,Steps,2026-03-27,Active,Gold,10000,76.0
RESIDENT_00209,National Steps Challenge,Steps,2026-03-05,Active,Gold,10000,76.1
RESIDENT_00300,National Steps Challenge,Steps,2026-03-18,Active,Bronze,10000,38.2
RESIDENT_01096,National Steps Challenge,Steps,2026-03-12,Active,Bronze,10000,25.2
RESIDENT_00458,Move It Challenge,MVPA Minutes,2026-03-30,Active,Participant,150,15.2
RESIDENT_00128,National Steps Challenge,Steps,2026-03-20,Active,Silver,10000,47.3
RESIDENT_00161,Eat Drink Shop Healthy,Healthier Purchases,2026-03-08,Active,Gold,30,74.8
RESIDENT_00462,Eat Drink Shop Healthy,Healthier Purchases,2026-04-02,Active,Bronze,30,22.0
RESIDENT_00139,National Steps Challenge,Steps,2026-03-10,Active,Platinum,10000,97.0
RESIDENT_00153,National Steps Challenge,Steps,2026-04-02,Active,Participant,10000,5.1
RESIDENT_00396,Eat Drink Shop Healthy,Healthier Purchases,2026-03-23,Active,Participant,30,18.1
RESIDENT_01150,National Steps Challenge,Steps,2026-03-10,Active,Silver,10000,56.6
RESIDENT_00305,Move It Challenge,MVPA Minutes,2026-03-03,Active,Platinum,150,96.7
RESIDENT_00244,Move It Challenge,MVPA Minutes,2026-04-05,Active,Participant,150,16.0
RESIDENT_01112,National Steps Challenge,Steps,2026-03-31,Active,Platinum,10000,92.1
RESIDENT_00318,National Steps Challenge,Steps,2026-03-01,Active,Participant,10000,17.4
RESIDENT_00717,Move It Challenge,MVPA Minutes,2026-03-31,Active,Platinum,150,88.6
RESIDENT_00122,National Steps Challenge,Steps,2026-03-03,Active,Platinum,10000,84.1
RESIDENT_00508,Move It Challenge,MVPA Minutes,2026-04-08,Active,Bronze,150,24.8
RESIDENT_01135,National Steps Challenge,Steps,2026-03-19,Active,Silver,10000,42.9
RESIDENT_00723,Eat Drink Shop Healthy,Healthier Purchases,2026-03-12,Active,Silver,30,40.1
RESIDENT_01216,Move It Challenge,MVPA Minutes,2026-03-29,Active,Silver,150,51.7
RESIDENT_00383,National Steps Challenge,Steps,2026-03-23,Active,Participant,10000,19.9
RESIDENT_00594,Eat Drink Shop Healthy,Healthier Purchases,2026-04-01,Active,Bronze,30,28.9
RESIDENT_00613,Move It Challenge,MVPA Minutes,2026-03-31,Active,Bronze,150,34.1
RESIDENT_01371,Eat Drink Shop Healthy,Healthier Purchases,2026-04-04,Active,Gold,30,76.1
RESIDENT_00706,National Steps Challenge,Steps,2026-03-04,Active,Gold,10000,76.6
RESIDENT_01176,Eat Drink Shop Healthy,Healthier Purchases,2026-03-15,Active,Platinum,30,82.4
RESIDENT_01369,Move It Challenge,MVPA Minutes,2026-03-09,Active,Gold,150,74.0
RESIDENT_00601,Eat Drink Shop Healthy,Healthier Purchases,2026-03-29,Active,Gold,30,73.3
RESIDENT_00436,Eat Drink Shop Healthy,Healthier Purchases,2026-04-09,Active,Gold,30,72.5
RESIDENT_00283,Eat Drink Shop Healthy,Healthier Purchases,2026-03-19,Active,Platinum,30,85.5
RESIDENT_00842,National Steps Challenge,Steps,2026-03-20,Active,Silver,10000,48.6
RESIDENT_00200,Move It Challenge,MVPA Minutes,2026-03-04,Active,Silver,150,55.9
RESIDENT_00808,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Gold,30,70.2
RESIDENT_01332,Move It Challenge,MVPA Minutes,2026-03-16,Active,Gold,150,79.0
RESIDENT_00211,Move It Challenge,MVPA Minutes,2026-03-16,Active,Participant,150,3.0
RESIDENT_00895,Move It Challenge,MVPA Minutes,2026-04-01,Active,Bronze,150,29.4
RESIDENT_00623,Move It Challenge,MVPA Minutes,2026-04-07,Active,Participant,150,15.4
RESIDENT_00483,Eat Drink Shop Healthy,Healthier Purchases,2026-03-27,Active,Silver,30,49.7
RESIDENT_00635,Move It Challenge,MVPA Minutes,2026-04-07,Active,Bronze,150,20.4
RESIDENT_00661,Eat Drink Shop Healthy,Healthier Purchases,2026-03-13,Active,Bronze,30,29.7
RESIDENT_01131,National Steps Challenge,Steps,2026-03-09,Active,Gold,10000,74.1
RESIDENT_01410,Move It Challenge,MVPA Minutes,2026-03-12,Active,Bronze,150,20.6
RESIDENT_01405,National Steps Challenge,Steps,2026-03-15,Active,Silver,10000,58.5
RESIDENT_00894,Move It Challenge,MVPA Minutes,2026-04-09,Active,Gold,150,76.6
RESIDENT_01278,Move It Challenge,MVPA Minutes,2026-03-26,Active,Participant,150,10.0
RESIDENT_00143,Move It Challenge,MVPA Minutes,2026-03-09,Active,Gold,150,69.0
RESIDENT_00616,Move It Challenge,MVPA Minutes,2026-03-18,Active,Gold,150,79.3
RESIDENT_00152,National Steps Challenge,Steps,2026-04-08,Active,Gold,10000,75.7
RESIDENT_01188,Move It Challenge,MVPA Minutes,2026-03-15,Active,Gold,150,73.2
RESIDENT_00476,National Steps Challenge,Steps,2026-03-17,Active,Participant,10000,16.8
RESIDENT_01248,Eat Drink Shop Healthy,Healthier Purchases,2026-03-18,Active,Gold,30,73.0
RESIDENT_01056,National Steps Challenge,Steps,2026-03-05,Active,Silver,10000,46.6
RESIDENT_00662,Move It Challenge,MVPA Minutes,2026-03-10,Active,Gold,150,69.0
RESIDENT_00248,National Steps Challenge,Steps,2026-03-10,Active,Participant,10000,16.5
RESIDENT_00262,Eat Drink Shop Healthy,Healthier Purchases,2026-03-05,Active,Silver,30,54.8
RESIDENT_00023,National Steps Challenge,Steps,2026-04-09,Active,Gold,10000,74.3
RESIDENT_01029,Eat Drink Shop Healthy,Healthier Purchases,2026-03-25,Active,Gold,30,70.8
RESIDENT_00345,National Steps Challenge,Steps,2026-03-18,Active,Gold,10000,78.9
RESIDENT_00704,Move It Challenge,MVPA Minutes,2026-03-28,Active,Gold,150,71.6
RESIDENT_01367,Move It Challenge,MVPA Minutes,2026-04-07,Active,Silver,150,43.9
RESIDENT_01059,Move It Challenge,MVPA Minutes,2026-03-16,Active,Silver,150,53.5
RESIDENT_00344,Move It Challenge,MVPA Minutes,2026-03-19,Active,Gold,150,61.4
RESIDENT_00039,Move It Challenge,MVPA Minutes,2026-03-24,Active,Platinum,150,88.2
RESIDENT_01417,Move It Challenge,MVPA Minutes,2026-03-20,Active,Gold,150,61.0
RESIDENT_00303,National Steps Challenge,Steps,2026-03-10,Completed,Platinum,10000,99.6
