booking_id,resident_id,event_id,event_name,event_type,event_date,region,booked_flag,attended_flag
BKG003198,RESIDENT_01292,EVT008,Strength & Mobility,Workout Class,2026-04-22,West,Y,Y
BKG000969,RESIDENT_00407,EVT004,Brisk Walk @ Park,Community Walk,2026-04-01,East,Y,Y
BKG000038,RESIDENT_00016,EVT007,Weekend Cycling,Community Ride,2026-06-01,Central,Y,Y
BKG001195,RESIDENT_00499,EVT010,Nutrition Talk,Talk,2026-05-21,North-East,Y,Y
BKG001475,RESIDENT_00595,EVT003,Zumba Fiesta,Workout Class,2026-04-04,West,Y,N
BKG000858,RESIDENT_00366,EVT008,Strength & Mobility,Workout Class,2026-04-11,North,Y,Y
BKG002390,RESIDENT_00954,EVT002,HIIT @ CC,Workout Class,2026-05-24,North-East,Y,Y
BKG003071,RESIDENT_01250,EVT005,Sundays@thePark,Community Walk,2026-06-27,West,Y,N
BKG001838,RESIDENT_00756,EVT004,Brisk Walk @ Park,Community Walk,2026-04-27,North,Y,Y
BKG001604,RESIDENT_00659,EVT003,Zumba Fiesta,Workout Class,2026-05-24,North,Y,N
BKG001236,RESIDENT_00515,EVT003,Zumba Fiesta,Workout Class,2026-06-16,North,Y,N
BKG003588,RESIDENT_01475,EVT004,Brisk Walk @ Park,Community Walk,2026-06-12,North,Y,N
BKG000454,RESIDENT_00203,EVT008,Strength & Mobility,Workout Class,2026-05-04,North-East,Y,Y
BKG001182,RESIDENT_00493,EVT005,Sundays@thePark,Community Walk,2026-04-10,North,Y,Y
BKG000872,RESIDENT_00371,EVT007,Weekend Cycling,Community Ride,2026-05-03,North-East,Y,Y
BKG000455,RESIDENT_00203,EVT007,Weekend Cycling,Community Ride,2026-05-03,North-East,Y,N
BKG003256,RESIDENT_01315,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-01,North,Y,Y
BKG002833,RESIDENT_01148,EVT008,Strength & Mobility,Workout Class,2026-04-13,Central,Y,Y
BKG001416,RESIDENT_00578,EVT006,Aqua Aerobics,Workout Class,2026-05-18,West,Y,Y
BKG003419,RESIDENT_01388,EVT005,Sundays@thePark,Community Walk,2026-05-12,North-East,Y,Y
BKG002382,RESIDENT_00951,EVT003,Zumba Fiesta,Workout Class,2026-05-08,North,Y,Y
BKG003610,RESIDENT_01485,EVT009,Health Screening Drive,Screening,2026-04-09,North-East,Y,Y
BKG001517,RESIDENT_00616,EVT010,Nutrition Talk,Talk,2026-05-25,Central,Y,Y
BKG003468,RESIDENT_01414,EVT009,Health Screening Drive,Screening,2026-06-20,North-East,Y,Y
BKG000889,RESIDENT_00378,EVT005,Sundays@thePark,Community Walk,2026-04-05,Central,Y,Y
BKG001276,RESIDENT_00532,EVT003,Zumba Fiesta,Workout Class,2026-06-28,Central,Y,Y
BKG001794,RESIDENT_00739,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-04,Central,Y,Y
BKG003485,RESIDENT_01422,EVT004,Brisk Walk @ Park,Community Walk,2026-06-22,North,Y,Y
BKG000073,RESIDENT_00029,EVT007,Weekend Cycling,Community Ride,2026-06-04,North-East,Y,Y
BKG000744,RESIDENT_00319,EVT010,Nutrition Talk,Talk,2026-05-08,North,Y,N
BKG000896,RESIDENT_00381,EVT003,Zumba Fiesta,Workout Class,2026-06-14,Central,Y,Y
BKG001490,RESIDENT_00603,EVT007,Weekend Cycling,Community Ride,2026-05-24,North,Y,Y
BKG000940,RESIDENT_00393,EVT009,Health Screening Drive,Screening,2026-06-26,West,Y,N
BKG002888,RESIDENT_01166,EVT003,Zumba Fiesta,Workout Class,2026-06-25,North,Y,Y
BKG002847,RESIDENT_01152,EVT010,Nutrition Talk,Talk,2026-04-20,North,Y,Y
BKG003210,RESIDENT_01299,EVT007,Weekend Cycling,Community Ride,2026-04-23,North,Y,Y
BKG000632,RESIDENT_00275,EVT007,Weekend Cycling,Community Ride,2026-05-12,North-East,Y,Y
BKG003013,RESIDENT_01220,EVT002,HIIT @ CC,Workout Class,2026-04-30,West,Y,N
BKG000057,RESIDENT_00023,EVT004,Brisk Walk @ Park,Community Walk,2026-04-16,West,Y,Y
BKG003190,RESIDENT_01289,EVT008,Strength & Mobility,Workout Class,2026-06-21,Central,Y,Y
BKG002998,RESIDENT_01215,EVT003,Zumba Fiesta,Workout Class,2026-05-23,East,Y,N
BKG002383,RESIDENT_00951,EVT008,Strength & Mobility,Workout Class,2026-05-11,North,Y,Y
BKG001899,RESIDENT_00778,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-29,North,Y,Y
BKG001546,RESIDENT_00631,EVT003,Zumba Fiesta,Workout Class,2026-06-29,East,Y,Y
BKG001360,RESIDENT_00560,EVT008,Strength & Mobility,Workout Class,2026-05-28,North,Y,N
BKG000013,RESIDENT_00006,EVT006,Aqua Aerobics,Workout Class,2026-05-29,North,Y,Y
BKG001527,RESIDENT_00621,EVT008,Strength & Mobility,Workout Class,2026-05-24,East,Y,N
BKG002838,RESIDENT_01150,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-26,North-East,Y,Y
BKG003410,RESIDENT_01382,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-18,North,Y,Y
BKG000745,RESIDENT_00319,EVT008,Strength & Mobility,Workout Class,2026-04-30,North,Y,Y
BKG003424,RESIDENT_01389,EVT007,Weekend Cycling,Community Ride,2026-06-26,Central,Y,Y
BKG001283,RESIDENT_00533,EVT006,Aqua Aerobics,Workout Class,2026-05-13,East,Y,N
BKG000961,RESIDENT_00405,EVT006,Aqua Aerobics,Workout Class,2026-04-29,North-East,Y,N
BKG002342,RESIDENT_00938,EVT002,HIIT @ CC,Workout Class,2026-05-25,West,Y,N
BKG001436,RESIDENT_00583,EVT003,Zumba Fiesta,Workout Class,2026-04-21,Central,Y,Y
BKG002267,RESIDENT_00915,EVT009,Health Screening Drive,Screening,2026-04-25,North,Y,Y
BKG003208,RESIDENT_01299,EVT008,Strength & Mobility,Workout Class,2026-06-10,North,Y,N
BKG001869,RESIDENT_00770,EVT007,Weekend Cycling,Community Ride,2026-06-30,West,Y,N
BKG003109,RESIDENT_01262,EVT003,Zumba Fiesta,Workout Class,2026-05-05,North-East,Y,Y
BKG001843,RESIDENT_00757,EVT009,Health Screening Drive,Screening,2026-04-21,North,Y,Y
BKG003503,RESIDENT_01429,EVT002,HIIT @ CC,Workout Class,2026-06-21,North-East,Y,N
BKG001647,RESIDENT_00675,EVT003,Zumba Fiesta,Workout Class,2026-06-04,Central,Y,Y
BKG000400,RESIDENT_00185,EVT010,Nutrition Talk,Talk,2026-04-29,North-East,Y,Y
BKG000815,RESIDENT_00347,EVT008,Strength & Mobility,Workout Class,2026-06-13,East,Y,N
BKG001037,RESIDENT_00438,EVT010,Nutrition Talk,Talk,2026-06-07,Central,Y,Y
BKG000586,RESIDENT_00259,EVT008,Strength & Mobility,Workout Class,2026-05-30,Central,Y,N
BKG001483,RESIDENT_00601,EVT002,HIIT @ CC,Workout Class,2026-05-12,West,Y,Y
BKG000716,RESIDENT_00309,EVT007,Weekend Cycling,Community Ride,2026-06-02,Central,Y,Y
BKG000993,RESIDENT_00417,EVT007,Weekend Cycling,Community Ride,2026-05-14,Central,Y,Y
BKG002842,RESIDENT_01151,EVT006,Aqua Aerobics,Workout Class,2026-06-02,Central,Y,Y
BKG002236,RESIDENT_00900,EVT003,Zumba Fiesta,Workout Class,2026-06-07,North,Y,Y
BKG001110,RESIDENT_00463,EVT003,Zumba Fiesta,Workout Class,2026-05-17,Central,Y,N
BKG000781,RESIDENT_00332,EVT004,Brisk Walk @ Park,Community Walk,2026-04-13,Central,Y,N
BKG001925,RESIDENT_00789,EVT005,Sundays@thePark,Community Walk,2026-05-01,West,Y,Y
BKG002180,RESIDENT_00876,EVT006,Aqua Aerobics,Workout Class,2026-04-03,North-East,Y,Y
BKG002499,RESIDENT_01003,EVT007,Weekend Cycling,Community Ride,2026-04-21,North-East,Y,N
BKG001340,RESIDENT_00552,EVT008,Strength & Mobility,Workout Class,2026-05-20,East,Y,Y
BKG000391,RESIDENT_00179,EVT006,Aqua Aerobics,Workout Class,2026-04-06,West,Y,N
BKG001431,RESIDENT_00581,EVT004,Brisk Walk @ Park,Community Walk,2026-04-17,East,Y,Y
BKG002492,RESIDENT_00991,EVT008,Strength & Mobility,Workout Class,2026-04-30,Central,Y,Y
BKG000564,RESIDENT_00252,EVT007,Weekend Cycling,Community Ride,2026-06-16,West,Y,Y
BKG001626,RESIDENT_00665,EVT010,Nutrition Talk,Talk,2026-06-23,West,Y,Y
BKG002099,RESIDENT_00849,EVT004,Brisk Walk @ Park,Community Walk,2026-05-25,Central,Y,Y
BKG002961,RESIDENT_01201,EVT006,Aqua Aerobics,Workout Class,2026-05-28,North,Y,Y
BKG001841,RESIDENT_00756,EVT009,Health Screening Drive,Screening,2026-04-16,West,Y,Y
BKG001266,RESIDENT_00526,EVT009,Health Screening Drive,Screening,2026-06-12,North-East,Y,Y
BKG000221,RESIDENT_00100,EVT002,HIIT @ CC,Workout Class,2026-04-02,North,Y,Y
BKG002381,RESIDENT_00951,EVT008,Strength & Mobility,Workout Class,2026-04-08,North,Y,Y
BKG000147,RESIDENT_00071,EVT007,Weekend Cycling,Community Ride,2026-06-14,Central,Y,Y
BKG001313,RESIDENT_00544,EVT010,Nutrition Talk,Talk,2026-06-24,North-East,Y,Y
BKG000090,RESIDENT_00039,EVT008,Strength & Mobility,Workout Class,2026-05-02,Central,Y,Y
BKG003620,RESIDENT_01493,EVT007,Weekend Cycling,Community Ride,2026-06-15,North,Y,Y
BKG000988,RESIDENT_00415,EVT008,Strength & Mobility,Workout Class,2026-04-19,North-East,Y,Y
BKG001911,RESIDENT_00782,EVT002,HIIT @ CC,Workout Class,2026-05-25,West,Y,Y
BKG003043,RESIDENT_01234,EVT007,Weekend Cycling,Community Ride,2026-05-21,North,Y,Y
BKG001364,RESIDENT_00561,EVT008,Strength & Mobility,Workout Class,2026-04-27,North-East,Y,Y
BKG002696,RESIDENT_01095,EVT003,Zumba Fiesta,Workout Class,2026-05-19,North,Y,Y
BKG000333,RESIDENT_00152,EVT003,Zumba Fiesta,Workout Class,2026-06-09,Central,Y,N
BKG002012,RESIDENT_00816,EVT007,Weekend Cycling,Community Ride,2026-06-17,West,Y,N
BKG002208,RESIDENT_00885,EVT009,Health Screening Drive,Screening,2026-06-27,Central,Y,N
BKG001597,RESIDENT_00657,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-22,East,Y,N
BKG003128,RESIDENT_01267,EVT007,Weekend Cycling,Community Ride,2026-04-05,Central,Y,Y
BKG003189,RESIDENT_01288,EVT007,Weekend Cycling,Community Ride,2026-05-01,North,Y,N
BKG001201,RESIDENT_00500,EVT009,Health Screening Drive,Screening,2026-06-14,North,Y,Y
BKG000278,RESIDENT_00129,EVT009,Health Screening Drive,Screening,2026-06-14,East,Y,N
BKG001046,RESIDENT_00441,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-28,Central,Y,Y
BKG001865,RESIDENT_00769,EVT010,Nutrition Talk,Talk,2026-06-24,Central,Y,N
BKG000406,RESIDENT_00187,EVT008,Strength & Mobility,Workout Class,2026-06-20,North,Y,N
BKG000645,RESIDENT_00280,EVT004,Brisk Walk @ Park,Community Walk,2026-04-11,West,Y,Y
BKG003240,RESIDENT_01308,EVT005,Sundays@thePark,Community Walk,2026-05-29,North-East,Y,Y
BKG001451,RESIDENT_00588,EVT002,HIIT @ CC,Workout Class,2026-05-13,Central,Y,Y
BKG002364,RESIDENT_00947,EVT003,Zumba Fiesta,Workout Class,2026-06-18,East,Y,Y
BKG000083,RESIDENT_00035,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-13,East,Y,N
BKG001575,RESIDENT_00644,EVT008,Strength & Mobility,Workout Class,2026-05-11,North,Y,N
BKG002763,RESIDENT_01121,EVT005,Sundays@thePark,Community Walk,2026-06-01,North-East,Y,Y
BKG000037,RESIDENT_00016,EVT008,Strength & Mobility,Workout Class,2026-04-26,East,Y,N
BKG003639,RESIDENT_01500,EVT003,Zumba Fiesta,Workout Class,2026-06-16,Central,Y,Y
BKG002057,RESIDENT_00835,EVT002,HIIT @ CC,Workout Class,2026-05-10,West,Y,N
BKG002455,RESIDENT_00980,EVT006,Aqua Aerobics,Workout Class,2026-06-29,North-East,Y,N
BKG000027,RESIDENT_00011,EVT009,Health Screening Drive,Screening,2026-06-05,Central,Y,Y
BKG000321,RESIDENT_00150,EVT008,Strength & Mobility,Workout Class,2026-06-14,West,Y,Y
BKG003331,RESIDENT_01351,EVT003,Zumba Fiesta,Workout Class,2026-04-24,Central,Y,N
BKG003428,RESIDENT_01390,EVT002,HIIT @ CC,Workout Class,2026-04-12,Central,Y,N
BKG000606,RESIDENT_00265,EVT008,Strength & Mobility,Workout Class,2026-06-01,East,Y,Y
BKG000942,RESIDENT_00396,EVT009,Health Screening Drive,Screening,2026-04-17,Central,Y,N
BKG002200,RESIDENT_00882,EVT006,Aqua Aerobics,Workout Class,2026-06-02,West,Y,Y
BKG002895,RESIDENT_01171,EVT009,Health Screening Drive,Screening,2026-06-29,West,Y,N
BKG001223,RESIDENT_00510,EVT006,Aqua Aerobics,Workout Class,2026-05-27,West,Y,Y
BKG000493,RESIDENT_00224,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-02,North,Y,N
BKG001466,RESIDENT_00591,EVT005,Sundays@thePark,Community Walk,2026-06-09,West,Y,Y
BKG000011,RESIDENT_00004,EVT003,Zumba Fiesta,Workout Class,2026-06-21,Central,Y,N
BKG001913,RESIDENT_00783,EVT006,Aqua Aerobics,Workout Class,2026-04-08,North,Y,N
BKG003188,RESIDENT_01287,EVT010,Nutrition Talk,Talk,2026-06-08,Central,Y,Y
BKG003397,RESIDENT_01377,EVT005,Sundays@thePark,Community Walk,2026-06-11,North,Y,N
BKG002574,RESIDENT_01042,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-15,North,Y,N
BKG001239,RESIDENT_00518,EVT003,Zumba Fiesta,Workout Class,2026-04-29,Central,Y,Y
BKG001876,RESIDENT_00774,EVT007,Weekend Cycling,Community Ride,2026-06-07,West,Y,N
BKG000771,RESIDENT_00329,EVT006,Aqua Aerobics,Workout Class,2026-04-30,North,Y,N
BKG001411,RESIDENT_00577,EVT005,Sundays@thePark,Community Walk,2026-04-21,Central,Y,N
BKG001103,RESIDENT_00461,EVT008,Strength & Mobility,Workout Class,2026-05-06,North,Y,Y
BKG002686,RESIDENT_01094,EVT009,Health Screening Drive,Screening,2026-05-26,Central,Y,Y
BKG000918,RESIDENT_00388,EVT005,Sundays@thePark,Community Walk,2026-05-30,Central,Y,Y
BKG000985,RESIDENT_00414,EVT005,Sundays@thePark,Community Walk,2026-05-15,West,Y,Y
BKG002997,RESIDENT_01214,EVT006,Aqua Aerobics,Workout Class,2026-04-07,West,Y,Y
BKG003585,RESIDENT_01474,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-26,Central,Y,Y
BKG001200,RESIDENT_00500,EVT004,Brisk Walk @ Park,Community Walk,2026-05-04,West,Y,Y
BKG003336,RESIDENT_01353,EVT005,Sundays@thePark,Community Walk,2026-06-16,Central,Y,Y
BKG000466,RESIDENT_00207,EVT002,HIIT @ CC,Workout Class,2026-04-06,West,Y,Y
BKG001699,RESIDENT_00696,EVT004,Brisk Walk @ Park,Community Walk,2026-06-20,Central,Y,N
BKG003063,RESIDENT_01246,EVT002,HIIT @ CC,Workout Class,2026-04-18,Central,Y,Y
BKG003035,RESIDENT_01230,EVT008,Strength & Mobility,Workout Class,2026-04-01,Central,Y,N
BKG000108,RESIDENT_00048,EVT009,Health Screening Drive,Screening,2026-04-05,Central,Y,Y
BKG001664,RESIDENT_00678,EVT006,Aqua Aerobics,Workout Class,2026-04-05,West,Y,Y
BKG001226,RESIDENT_00510,EVT003,Zumba Fiesta,Workout Class,2026-06-26,West,Y,Y
BKG000390,RESIDENT_00178,EVT002,HIIT @ CC,Workout Class,2026-06-11,Central,Y,Y
BKG000792,RESIDENT_00338,EVT004,Brisk Walk @ Park,Community Walk,2026-04-09,East,Y,N
BKG000422,RESIDENT_00195,EVT005,Sundays@thePark,Community Walk,2026-06-21,West,Y,Y
BKG002971,RESIDENT_01204,EVT006,Aqua Aerobics,Workout Class,2026-05-07,North,Y,Y
BKG003267,RESIDENT_01320,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-24,North-East,Y,Y
BKG003057,RESIDENT_01244,EVT006,Aqua Aerobics,Workout Class,2026-06-04,North-East,Y,Y
BKG002770,RESIDENT_01124,EVT005,Sundays@thePark,Community Walk,2026-04-15,East,Y,Y
BKG002241,RESIDENT_00903,EVT003,Zumba Fiesta,Workout Class,2026-06-23,North,Y,Y
BKG001249,RESIDENT_00521,EVT004,Brisk Walk @ Park,Community Walk,2026-04-12,North-East,Y,Y
BKG002354,RESIDENT_00942,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-20,North,Y,Y
BKG002674,RESIDENT_01085,EVT010,Nutrition Talk,Talk,2026-04-16,West,Y,Y
BKG002668,RESIDENT_01084,EVT007,Weekend Cycling,Community Ride,2026-06-28,Central,Y,N
BKG001442,RESIDENT_00584,EVT005,Sundays@thePark,Community Walk,2026-05-31,North-East,Y,Y
BKG000323,RESIDENT_00150,EVT009,Health Screening Drive,Screening,2026-05-25,West,Y,Y
BKG000595,RESIDENT_00263,EVT006,Aqua Aerobics,Workout Class,2026-06-16,North,Y,Y
BKG002150,RESIDENT_00866,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-20,North-East,Y,Y
BKG003081,RESIDENT_01253,EVT003,Zumba Fiesta,Workout Class,2026-06-04,North-East,Y,Y
BKG002893,RESIDENT_01170,EVT002,HIIT @ CC,Workout Class,2026-04-07,North-East,Y,Y
BKG001272,RESIDENT_00529,EVT010,Nutrition Talk,Talk,2026-05-01,East,Y,Y
BKG003297,RESIDENT_01336,EVT004,Brisk Walk @ Park,Community Walk,2026-04-29,East,Y,Y
BKG003521,RESIDENT_01440,EVT002,HIIT @ CC,Workout Class,2026-04-12,East,Y,Y
BKG000831,RESIDENT_00356,EVT004,Brisk Walk @ Park,Community Walk,2026-05-31,Central,Y,Y
BKG002603,RESIDENT_01051,EVT009,Health Screening Drive,Screening,2026-06-26,Central,Y,Y
BKG001703,RESIDENT_00699,EVT008,Strength & Mobility,Workout Class,2026-05-18,Central,Y,Y
BKG003463,RESIDENT_01412,EVT004,Brisk Walk @ Park,Community Walk,2026-05-04,North,Y,N
BKG001563,RESIDENT_00639,EVT004,Brisk Walk @ Park,Community Walk,2026-04-25,North-East,Y,N
BKG000157,RESIDENT_00073,EVT010,Nutrition Talk,Talk,2026-04-15,East,Y,Y
BKG000711,RESIDENT_00305,EVT009,Health Screening Drive,Screening,2026-06-05,West,Y,Y
BKG002695,RESIDENT_01095,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-12,North,Y,Y
BKG000431,RESIDENT_00196,EVT008,Strength & Mobility,Workout Class,2026-05-07,North,Y,N
BKG000768,RESIDENT_00328,EVT006,Aqua Aerobics,Workout Class,2026-05-15,West,Y,Y
BKG000982,RESIDENT_00413,EVT009,Health Screening Drive,Screening,2026-04-13,North-East,Y,Y
BKG002747,RESIDENT_01116,EVT004,Brisk Walk @ Park,Community Walk,2026-05-19,West,Y,N
BKG000014,RESIDENT_00006,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-02,North,Y,Y
BKG002299,RESIDENT_00926,EVT006,Aqua Aerobics,Workout Class,2026-04-08,Central,Y,Y
BKG003145,RESIDENT_01274,EVT005,Sundays@thePark,Community Walk,2026-05-03,Central,Y,Y
BKG001139,RESIDENT_00471,EVT006,Aqua Aerobics,Workout Class,2026-05-26,East,Y,N
BKG003261,RESIDENT_01318,EVT010,Nutrition Talk,Talk,2026-05-04,East,Y,Y
BKG000952,RESIDENT_00401,EVT003,Zumba Fiesta,Workout Class,2026-06-10,North,Y,N
BKG000261,RESIDENT_00117,EVT007,Weekend Cycling,Community Ride,2026-05-20,East,Y,N
BKG002649,RESIDENT_01075,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-09,North,Y,Y
BKG003555,RESIDENT_01456,EVT002,HIIT @ CC,Workout Class,2026-06-03,North-East,Y,N
BKG000842,RESIDENT_00360,EVT004,Brisk Walk @ Park,Community Walk,2026-06-09,North-East,Y,Y
BKG002521,RESIDENT_01016,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-28,Central,Y,Y
BKG001812,RESIDENT_00748,EVT009,Health Screening Drive,Screening,2026-06-08,East,Y,Y
BKG000280,RESIDENT_00130,EVT007,Weekend Cycling,Community Ride,2026-04-14,West,Y,Y
BKG001441,RESIDENT_00584,EVT010,Nutrition Talk,Talk,2026-04-22,East,Y,Y
BKG001759,RESIDENT_00726,EVT005,Sundays@thePark,Community Walk,2026-05-18,East,Y,Y
BKG001994,RESIDENT_00810,EVT009,Health Screening Drive,Screening,2026-05-19,North-East,Y,N
BKG000766,RESIDENT_00328,EVT004,Brisk Walk @ Park,Community Walk,2026-05-02,West,Y,N
BKG001082,RESIDENT_00452,EVT006,Aqua Aerobics,Workout Class,2026-05-25,North-East,Y,Y
BKG001187,RESIDENT_00495,EVT007,Weekend Cycling,Community Ride,2026-06-02,East,Y,Y
BKG003390,RESIDENT_01375,EVT002,HIIT @ CC,Workout Class,2026-04-08,North,Y,Y
BKG003192,RESIDENT_01290,EVT007,Weekend Cycling,Community Ride,2026-06-26,North,Y,Y
BKG003624,RESIDENT_01494,EVT003,Zumba Fiesta,Workout Class,2026-06-13,East,Y,Y
BKG003484,RESIDENT_01420,EVT003,Zumba Fiesta,Workout Class,2026-04-21,North,Y,Y
BKG003391,RESIDENT_01375,EVT008,Strength & Mobility,Workout Class,2026-04-29,North,Y,Y
BKG001307,RESIDENT_00541,EVT005,Sundays@thePark,Community Walk,2026-06-16,Central,Y,Y
BKG000512,RESIDENT_00231,EVT010,Nutrition Talk,Talk,2026-04-25,North,Y,Y
BKG002112,RESIDENT_00852,EVT009,Health Screening Drive,Screening,2026-05-27,East,Y,Y
BKG002581,RESIDENT_01044,EVT010,Nutrition Talk,Talk,2026-04-11,West,Y,Y
BKG002940,RESIDENT_01192,EVT008,Strength & Mobility,Workout Class,2026-05-08,Central,Y,N
BKG003326,RESIDENT_01350,EVT008,Strength & Mobility,Workout Class,2026-06-28,Central,Y,Y
BKG002816,RESIDENT_01142,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-21,North-East,Y,Y
BKG001073,RESIDENT_00448,EVT008,Strength & Mobility,Workout Class,2026-05-05,West,Y,Y
BKG002258,RESIDENT_00907,EVT010,Nutrition Talk,Talk,2026-04-29,West,Y,Y
BKG001065,RESIDENT_00446,EVT010,Nutrition Talk,Talk,2026-05-16,Central,Y,Y
BKG000172,RESIDENT_00081,EVT005,Sundays@thePark,Community Walk,2026-05-05,West,Y,Y
BKG003531,RESIDENT_01442,EVT008,Strength & Mobility,Workout Class,2026-05-11,Central,Y,Y
BKG003577,RESIDENT_01469,EVT008,Strength & Mobility,Workout Class,2026-04-04,North-East,Y,Y
BKG001788,RESIDENT_00738,EVT010,Nutrition Talk,Talk,2026-05-06,North,Y,Y
BKG000196,RESIDENT_00091,EVT009,Health Screening Drive,Screening,2026-04-27,Central,Y,Y
BKG002687,RESIDENT_01094,EVT005,Sundays@thePark,Community Walk,2026-06-28,Central,Y,N
BKG001855,RESIDENT_00762,EVT007,Weekend Cycling,Community Ride,2026-06-22,West,Y,Y
BKG000661,RESIDENT_00284,EVT002,HIIT @ CC,Workout Class,2026-04-25,North-East,Y,N
BKG003596,RESIDENT_01480,EVT004,Brisk Walk @ Park,Community Walk,2026-05-01,Central,Y,Y
BKG003529,RESIDENT_01442,EVT007,Weekend Cycling,Community Ride,2026-06-03,Central,Y,Y
BKG003542,RESIDENT_01448,EVT004,Brisk Walk @ Park,Community Walk,2026-06-09,North,Y,N
BKG003312,RESIDENT_01341,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-01,North-East,Y,Y
BKG003602,RESIDENT_01483,EVT010,Nutrition Talk,Talk,2026-05-10,North,Y,Y
BKG001819,RESIDENT_00750,EVT006,Aqua Aerobics,Workout Class,2026-06-07,Central,Y,Y
BKG002284,RESIDENT_00923,EVT006,Aqua Aerobics,Workout Class,2026-06-30,West,Y,Y
BKG002778,RESIDENT_01127,EVT004,Brisk Walk @ Park,Community Walk,2026-04-27,East,Y,Y
BKG001612,RESIDENT_00660,EVT007,Weekend Cycling,Community Ride,2026-06-17,North,Y,Y
BKG000342,RESIDENT_00157,EVT010,Nutrition Talk,Talk,2026-06-28,West,Y,Y
BKG002199,RESIDENT_00882,EVT009,Health Screening Drive,Screening,2026-06-05,West,Y,Y
BKG002665,RESIDENT_01080,EVT006,Aqua Aerobics,Workout Class,2026-04-07,North-East,Y,Y
BKG002081,RESIDENT_00841,EVT003,Zumba Fiesta,Workout Class,2026-06-17,Central,Y,N
BKG000062,RESIDENT_00024,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-12,East,Y,Y
BKG000922,RESIDENT_00389,EVT002,HIIT @ CC,Workout Class,2026-05-30,North,Y,N
BKG003308,RESIDENT_01338,EVT009,Health Screening Drive,Screening,2026-05-08,North-East,Y,Y
BKG003607,RESIDENT_01485,EVT009,Health Screening Drive,Screening,2026-05-22,Central,Y,N
BKG000462,RESIDENT_00205,EVT006,Aqua Aerobics,Workout Class,2026-04-29,West,Y,Y
BKG003547,RESIDENT_01451,EVT006,Aqua Aerobics,Workout Class,2026-05-16,East,Y,N
BKG001127,RESIDENT_00467,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-27,West,Y,Y
BKG000837,RESIDENT_00358,EVT009,Health Screening Drive,Screening,2026-04-16,Central,Y,Y
BKG000440,RESIDENT_00199,EVT006,Aqua Aerobics,Workout Class,2026-06-15,West,Y,Y
BKG000063,RESIDENT_00024,EVT006,Aqua Aerobics,Workout Class,2026-04-17,East,Y,Y
BKG001910,RESIDENT_00782,EVT003,Zumba Fiesta,Workout Class,2026-05-17,West,Y,Y
BKG003053,RESIDENT_01243,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-25,East,Y,N
BKG001602,RESIDENT_00658,EVT010,Nutrition Talk,Talk,2026-06-02,Central,Y,Y
BKG000657,RESIDENT_00283,EVT008,Strength & Mobility,Workout Class,2026-05-13,North,Y,Y
BKG000050,RESIDENT_00020,EVT005,Sundays@thePark,Community Walk,2026-04-20,Central,Y,Y
BKG003488,RESIDENT_01424,EVT002,HIIT @ CC,Workout Class,2026-06-14,West,Y,Y
BKG003361,RESIDENT_01365,EVT008,Strength & Mobility,Workout Class,2026-06-01,North,Y,Y
BKG002934,RESIDENT_01190,EVT007,Weekend Cycling,Community Ride,2026-05-27,East,Y,Y
BKG001176,RESIDENT_00492,EVT006,Aqua Aerobics,Workout Class,2026-06-19,West,Y,Y
BKG000166,RESIDENT_00078,EVT006,Aqua Aerobics,Workout Class,2026-06-20,North,Y,Y
BKG001115,RESIDENT_00465,EVT002,HIIT @ CC,Workout Class,2026-04-20,West,Y,N
BKG002505,RESIDENT_01009,EVT008,Strength & Mobility,Workout Class,2026-05-23,North,Y,Y
